pulv_particle_size,pulv_temp,pulv_quality,mixer_particle_size,mixer_temp,mixer_quality
143.05237,38.60655,96.80524,276.52158,58.79986,89.84784
166.92119,33.04371,99.192116,208.21732,48.046326,96.67827
134.23172,32.70378,95.92317,222.14546,46.5691,95.28545
167.60568,34.601017,99.26057,314.4782,58.808907,86.05218
138.6512,33.320942,96.36512,190.07494,48.074753,98.49251
144.86086,32.429905,96.986084,251.41266,44.668453,92.358734
152.56526,36.167778,97.75652,122.16516,49.73401,94.716515
131.34932,32.37534,95.63493,150.34865,51.571007,97.53487
166.86305,34.801315,99.1863,263.89755,55.622585,91.110245
174.1665,35.21833,99.91665,447.59613,49.515038,72.74039
143.06502,31.90952,96.8065,362.30286,45.9737,81.269714
123.31329,35.776703,94.83133,145.47922,51.135933,97.04792
153.9713,33.298008,97.89713,230.52676,56.3646,94.44733
146.53896,36.11389,97.15389,267.17606,60.099213,90.58397
163.64944,35.75446,98.864944,157.41782,44.13553,98.24178
153.35724,36.005337,97.835724,232.19913,45.115784,94.28009
138.0746,33.679367,96.30746,247.00854,56.914993,92.79915
144.20836,33.029682,96.92084,409.34305,65.895065,64.775566
139.82619,32.924625,96.48262,430.2584,44.027805,74.47416
152.4948,37.247257,97.74948,130.20221,63.169193,89.18183
149.08446,34.740707,97.40845,312.13434,58.956596,86.28657
144.46233,39.271004,96.946236,166.19272,61.455658,96.207954
164.51003,34.85532,98.951004,184.16568,41.985878,99.083435
154.79433,34.38299,97.97943,224.78699,50.130554,95.0213
163.21225,38.449966,98.82123,243.66083,54.35647,93.13392
142.96031,35.31498,96.79603,318.5,64.34686,76.956276
127.79697,36.726982,95.27969,336.1179,72.014366,59.85948
127.25601,34.210014,95.2256,181.54176,62.548496,94.24883
163.62823,34.17472,98.86282,156.21646,47.854797,98.12164
173.13776,34.529324,99.813774,153.41135,63.93764,89.96585
140.78255,33.656303,96.578255,93.00475,42.47909,91.800476
162.19498,33.837738,98.7195,175.04439,56.185818,99.99556
171.51465,35.56295,99.65147,248.40451,52.88143,92.659546
160.38376,35.365597,98.538376,237.75548,65.49079,82.74287
153.70921,34.57287,97.87092,269.02933,46.40956,90.59707
122.95182,38.05517,94.79518,277.09152,49.36152,89.79085
133.63963,36.989433,95.86396,222.1492,53.15316,95.28508
148.98082,37.24762,97.39808,251.32611,54.647907,92.367386
133.13214,34.995514,95.81322,297.94742,64.90971,77.88583
150.74538,33.81784,97.57454,130.96016,43.688225,95.596016
148.71901,32.095875,97.3719,235.155,60.405586,93.173325
184.13524,35.374634,99.08648,77.808,54.996025,90.2808
140.99179,35.122673,96.59918,175.53577,56.212723,99.94643
141.95956,40.69259,96.69595,229.40915,52.393345,94.55908
143.72202,33.197876,96.8722,358.85986,52.674995,81.61401
150.72485,31.39078,97.57249,148.26884,52.265938,97.32688
137.9745,33.922752,96.29745,369.45157,70.68608,59.18268
163.56088,33.719048,98.85609,238.68295,44.223347,93.63171
118.33948,38.53701,94.33395,292.54642,61.91469,84.415985
139.97379,37.62895,96.497375,206.44997,55.034634,96.855
148.7403,35.476204,97.37403,177.92152,59.50582,99.70785
163.15471,34.25791,98.81547,315.96088,40.909622,85.903915
158.18466,34.75204,98.31847,246.18939,59.187798,92.88106
142.56938,34.891613,96.756935,268.2717,50.975815,90.67283
180.37357,35.72126,99.46265,301.46658,52.409443,87.35334
160.75522,38.908005,98.57552,225.35278,57.087627,94.96472
161.27379,36.691345,98.62738,165.10924,59.11734,99.010925
156.64915,34.6743,98.16492,309.70856,58.320038,86.529144
132.79922,33.212513,95.77992,317.95413,73.106575,59.49144
146.61212,37.802414,97.16121,195.78024,58.048077,97.921974
147.89622,36.603767,97.28962,84.73347,76.42811,58.117126
146.41713,37.39177,97.141716,79.4229,39.127983,90.44229
150.44751,35.58746,97.544754,250.25496,43.74082,92.4745
171.61583,36.76655,99.66158,322.54532,48.49971,85.24547
162.26347,34.859554,98.72635,226.71542,73.5913,67.64586
149.18637,32.973717,97.41864,149.1134,65.55049,86.310356
135.02005,37.51852,96.00201,403.50372,31.48989,77.14963
144.92545,34.80659,96.992546,245.11122,50.90992,92.98888
187.93076,33.719376,98.706924,387.66354,55.334747,78.73364
157.63309,34.801704,98.263306,326.68106,43.11089,84.831894
158.58194,35.683147,98.35819,435.2929,55.57995,73.97071
152.86588,32.57889,97.78659,480.9811,46.874477,69.401886
152.6829,34.82619,97.76829,235.33875,52.0872,93.966125
140.45595,32.914444,96.54559,304.42624,49.58963,87.05737
157.75284,35.642845,98.27528,168.99472,53.509045,99.399475
141.07056,36.155373,96.607056,290.79233,47.00505,88.42077
147.50273,36.787045,97.250275,284.09393,54.472115,89.09061
130.82767,35.7869,95.58276,331.484,59.067387,84.3516
126.61469,33.959736,95.16147,213.30524,49.050957,96.16948
151.09238,34.466694,97.60924,266.15836,62.53294,85.81828
123.59204,33.261547,94.85921,316.3089,69.22166,67.4258
139.40265,34.570053,96.44026,196.4918,54.276455,97.85082
141.03316,38.512394,96.60332,170.88666,35.9113,99.58867
176.01929,34.41895,99.89807,139.87094,51.65788,96.48709
142.7618,34.73168,96.77618,209.31863,56.808224,96.56814
156.5098,34.79198,98.15098,241.28389,66.70853,79.95456
130.96686,36.56628,95.59669,354.9378,59.67326,82.00622
147.50066,33.79678,97.25007,259.54083,59.803707,91.54591
157.71062,36.567425,98.271065,162.6507,56.45985,98.76507
152.7532,36.624435,97.77532,302.3355,66.57478,74.11688
138.91968,33.374466,96.39197,328.6449,56.975925,84.63551
157.2619,33.27217,98.22619,199.5773,57.803074,97.54227
175.22983,36.382042,99.97702,61.856346,55.389187,88.68564
162.29039,36.699112,98.72904,355.34003,41.042137,81.965996
156.90547,31.368053,98.190544,448.0862,49.366394,72.691376
140.42244,34.708923,96.542244,298.44107,56.51433,87.65589
182.92587,29.398342,99.20741,168.44046,63.43101,92.482025
156.49658,40.916985,98.14966,175.25056,52.62387,99.974945
148.34692,32.38869,97.334694,263.99155,56.392387,91.100845
152.8197,32.094234,97.78197,225.51292,54.713524,94.94871
141.48318,38.54997,96.648315,116.08742,51.820396,94.10874
146.99323,34.234898,97.199326,273.7088,48.898773,90.12912
166.05989,29.096134,99.10599,170.69307,58.331875,99.569305
134.17871,33.68226,95.91787,171.85173,56.54801,99.68517
146.02533,37.058895,97.10253,160.994,52.821167,98.5994
147.37558,37.12489,97.23756,270.624,47.147064,90.4376
136.63977,33.179565,96.16398,303.42853,49.128235,87.15715
132.7315,35.36201,95.77315,277.18228,69.04698,71.687805
122.09346,33.091846,94.70934,242.07988,65.45422,82.38357
123.778786,38.023247,94.87788,261.39212,53.051197,91.36079
152.7597,34.313137,97.77597,198.9355,45.631046,97.60645
163.15152,31.846397,98.815155,142.22221,69.675415,77.37139
130.4936,36.77405,95.54936,276.8844,56.34804,89.81156
165.20969,31.668602,99.020966,388.5171,59.194164,78.64829
151.85457,34.759865,97.685455,244.6099,51.235023,93.03901
127.440315,33.902775,95.24403,393.1554,56.1595,78.18446
151.49362,31.268538,97.64936,278.11902,61.520737,86.64662
124.93821,35.173237,94.99382,293.2907,60.735153,86.70062
173.41176,33.64386,99.84118,222.06963,40.45494,95.29304
142.48984,36.34937,96.748985,395.75528,54.689877,77.92447
153.52478,34.886486,97.85248,219.43889,47.191696,95.556114
154.37552,32.79921,97.93755,345.36978,61.279274,80.40447
152.86008,35.3226,97.78601,147.09166,38.54205,97.20917
171.2316,33.79253,99.62316,212.81468,54.625683,96.21853
161.90161,32.901253,98.69016,120.536964,49.87078,94.553696
169.38919,37.780777,99.43892,166.43466,62.97827,93.18692
137.05586,34.79005,96.20559,260.87042,57.32377,91.41296
181.99991,34.88385,99.30001,184.67839,44.807064,99.03216
146.98232,35.549236,97.198235,328.68967,58.40822,84.631035
155.76219,38.362755,98.07622,164.2178,57.302723,98.92178
143.48476,33.331078,96.84847,293.03958,57.42717,88.196045
152.24664,35.27363,97.72466,202.27678,67.68887,81.89458
138.79556,37.704266,96.379555,446.6269,59.87409,72.83731
158.0288,32.856876,98.30288,243.83116,59.380104,93.11688
162.34035,35.6764,98.73403,196.49185,62.22041,93.409996
129.89847,34.42862,95.489845,358.89032,66.14156,69.32784
154.06317,33.041924,97.90632,251.93024,54.883633,92.30698
122.12381,34.534416,94.71238,283.79987,57.341324,89.12001
149.0361,36.478683,97.40361,363.2906,58.248764,81.170944
130.17303,38.115097,95.5173,294.63516,56.512894,88.03648
163.26334,34.396908,98.82633,420.1155,59.0136,75.48845
146.17789,35.407833,97.11779,364.0413,57.87786,81.09587
149.34526,35.640537,97.434525,200.91394,60.701435,96.00574
135.47035,36.251225,96.047035,227.69267,39.447906,94.730736
143.12802,36.07687,96.812805,232.16533,59.276375,94.28347
177.01794,33.50537,99.7982,248.50682,44.97052,92.649315
151.32347,36.55371,97.63235,358.6586,59.755768,81.63414
132.79645,30.5288,95.77965,307.8813,51.21513,86.71187
163.62607,33.627678,98.86261,360.23688,48.929386,81.47631
158.54572,34.41174,98.35457,102.78703,45.975304,92.7787
152.87096,37.12986,97.787094,282.2496,59.95414,89.27504
136.05879,38.172855,96.10588,158.47823,59.596996,98.347824
159.4166,34.93742,98.44166,324.80804,72.18362,60.651962
157.13197,37.115494,98.213196,294.64056,51.28033,88.03594
178.52829,35.22246,99.64717,244.76036,56.82983,93.023964
115.96966,34.467686,94.09697,285.59622,50.32212,88.94038
179.26097,35.72119,99.573906,299.3841,63.542595,80.4764
147.4089,32.687214,97.24089,194.1065,44.532085,98.08935
146.56487,38.389355,97.15649,233.39049,70.19613,73.76869
151.44081,34.428173,97.64408,210.29445,65.35998,85.7506
139.71907,34.056435,96.47191,194.94058,54.09008,98.00594
163.89601,32.453205,98.8896,320.82547,38.89542,85.41745
127.521164,35.199883,95.25211,138.54443,47.80018,96.35445
153.34752,33.87166,97.834755,218.6304,50.72816,95.63696
160.95773,34.33821,98.59577,288.22974,50.671528,88.677025
126.326096,38.05854,95.13261,221.66946,52.870754,95.33305
157.11295,36.091827,98.211296,320.58994,55.70494,85.44101
176.32524,31.9457,99.86748,220.73058,61.584602,92.25774
161.96448,33.182472,98.69645,193.58728,62.472355,93.19656
160.63893,33.137424,98.563896,259.16254,53.073235,91.58375
137.33716,36.285774,96.23372,311.1972,73.08128,60.217712
141.80562,35.28953,96.680565,295.83588,71.46564,64.98514
152.42566,37.546318,97.74257,278.8874,56.62374,89.61126
127.54498,33.720547,95.2545,205.03964,51.557755,96.99603
138.24496,40.061493,96.32449,309.23544,52.90229,86.576454
151.99855,35.185844,97.69985,160.60516,56.64038,98.56052
164.87358,38.37649,98.98736,196.68137,70.39118,77.0495
155.73715,33.01374,98.073715,288.91998,66.37875,75.850494
144.71779,32.396435,96.97178,291.59888,68.06105,72.21801
131.11987,31.638224,95.611984,196.664,58.377556,97.8336
154.79292,34.41288,97.979294,252.41525,45.96199,92.25848
173.66927,36.67704,99.86693,258.87393,63.82481,83.96299
137.58911,32.718304,96.25891,295.74878,54.857117,87.925125
144.92609,33.534367,96.99261,209.28622,60.20576,96.15986
135.33629,35.62986,96.03363,372.64026,55.17189,80.23598
158.06177,32.87048,98.306175,406.77527,61.50364,73.81519
165.40532,34.695923,99.040535,284.81448,49.62133,89.018555
145.31172,33.29395,97.03117,246.08296,41.141827,92.8917
136.18257,33.510605,96.118256,228.5762,39.64042,94.64238
147.94748,36.617367,97.29475,209.72461,46.13134,96.52754
122.11639,32.715996,94.71164,370.47522,58.301693,80.45248
124.90049,33.6698,94.99005,182.57822,56.84147,99.24218
135.1368,33.554543,96.01368,259.19397,51.824524,91.580605
136.90552,37.37486,96.19055,359.2603,57.440968,81.57397
158.3938,33.410984,98.33938,331.93243,57.989388,84.306755
152.6699,35.37097,97.76699,293.01825,49.79995,88.19817
174.6314,32.965717,99.96314,247.33197,56.233135,92.7668
162.57901,33.560753,98.757904,417.00137,52.1437,75.799866
143.72108,35.489426,96.87211,238.09457,46.78588,93.690544
146.40416,34.586117,97.14042,137.36523,50.539986,96.23653
136.0937,33.58023,96.10937,292.3653,55.997375,88.26347
142.12599,35.19528,96.7126,210.40904,51.63045,96.4591
147.0304,36.438965,97.20304,176.77759,57.275795,99.82224
151.5454,36.569756,97.65454,243.29773,58.795334,93.17023
146.02313,37.19777,97.10231,237.45464,35.92272,93.75454
134.47096,31.263094,95.9471,183.04251,58.6303,99.19575
142.92369,36.0871,96.792366,279.4575,55.74208,89.55425
151.83559,33.86517,97.683556,386.39597,58.39621,78.860405
136.4583,35.218475,96.14583,363.5177,57.278057,81.14823
178.70352,35.37663,99.62965,179.73114,55.296673,99.526886
126.63061,34.98661,95.16306,198.18498,56.4463,97.6815
130.6751,36.166695,95.56751,270.84592,47.35066,90.415405
156.35703,34.039783,98.135704,399.04587,61.366085,74.86324
155.12068,35.28587,98.01207,259.35452,49.388924,91.564545
151.034,34.74572,97.6034,214.27925,46.251564,96.072075
158.18086,34.923058,98.318085,183.98677,60.645054,97.81122
134.46239,35.224335,95.946236,259.72723,44.67611,91.527275
132.56993,35.869995,95.756996,275.8467,62.370903,85.17352
130.6278,33.862804,95.56278,298.5793,67.52136,72.59934
142.46878,37.694786,96.74688,240.41023,58.736774,93.45898
157.963,35.327423,98.2963,188.26112,58.976604,98.67389
166.52669,39.912277,99.15267,212.03452,46.74727,96.29655
138.12479,36.618828,96.31248,194.36113,56.320724,98.06389
165.8866,36.046707,99.08866,306.30737,47.133457,86.86926
162.9483,34.064823,98.79483,324.7958,72.70663,59.607162
159.5724,35.489326,98.45724,217.49036,34.384747,95.75096
151.59305,36.590984,97.6593,251.92006,65.57434,81.15931
130.50732,32.544636,95.550735,316.22888,44.81419,85.87711
177.34517,33.49638,99.76548,222.42653,56.061226,95.25735
158.63591,34.038284,98.363594,294.7171,56.165,88.02829
168.87793,35.32926,99.387794,156.41147,58.724686,98.14114
170.6655,35.556282,99.56655,311.43622,48.107735,86.35638
126.19323,33.6827,95.11932,170.1301,54.787712,99.51301
155.15524,30.72982,98.015526,217.75104,67.19484,81.33522
135.53476,34.258877,96.053474,389.53284,56.23537,78.546715
115.1768,34.22659,94.01768,328.70862,54.2544,84.629135
149.86108,37.15729,97.48611,319.18152,45.3381,85.58185
142.46533,34.17894,96.74654,288.3962,52.972755,88.66038
151.51573,37.189697,97.65157,228.2876,56.467865,94.67124
141.2392,34.879704,96.62392,14.182987,51.477436,83.9183
130.8198,31.514801,95.58198,217.79971,68.167274,79.38548
142.25685,36.424355,96.725685,246.49178,43.202335,92.85082
127.512924,30.667057,95.25129,444.03522,65.06031,62.97586
147.8775,36.238583,97.28775,214.66574,59.738388,96.033424
147.14362,37.647274,97.21436,315.08267,42.60884,85.99173
154.44002,35.755245,97.944,223.84137,49.79847,95.11586
141.7405,35.393982,96.67405,251.84233,51.955227,92.315765
135.2959,32.047092,96.02959,269.91772,66.20941,78.0894
142.44516,32.368004,96.744514,242.06303,56.980003,93.29369
159.98291,34.86316,98.49829,165.74251,66.39803,86.27818
128.34357,33.04598,95.33436,240.19589,58.610756,93.48041
156.6347,30.573845,98.16347,145.41989,46.047607,97.04199
159.33669,32.68972,98.43367,144.26085,51.548676,96.92609
142.00345,36.499847,96.70035,198.08301,52.68692,97.691696
121.629166,34.93117,94.66292,172.03743,55.06942,99.70374
122.85798,35.489323,94.7858,178.01443,52.24082,99.698555
134.47798,34.08325,95.9478,83.96478,46.7714,90.89648
151.09163,34.853542,97.60916,232.2817,53.380272,94.27183
133.50462,35.904984,95.850464,249.80075,58.27196,92.51993
154.999,30.538343,97.9999,313.3692,71.4591,63.24488
127.75016,32.54034,95.27502,248.33116,55.054085,92.666885
159.17078,33.896072,98.417076,223.95682,63.135384,88.83355
129.61418,33.21241,95.46142,193.90625,64.28522,89.53894
156.23456,33.624092,98.12346,261.69302,47.0113,91.330696
144.62279,37.52259,96.96228,241.51414,54.007202,93.34859
137.82593,36.492943,96.28259,244.67429,44.734043,93.03257
171.94203,31.471096,99.69421,287.44827,38.467373,88.75517
138.27473,34.079914,96.32748,276.71497,42.32001,89.82851
132.90858,33.770638,95.790855,266.10037,59.842995,90.88996
129.97617,36.8149,95.49762,95.913864,51.875824,92.091385
153.16289,33.029804,97.81629,207.28781,54.39376,96.77122
143.73961,36.42527,96.87396,134.24648,60.650696,94.62325
144.78928,33.725502,96.97893,357.0443,58.079155,81.79557
171.79305,35.097267,99.679306,176.10555,46.195854,99.88944
120.45724,32.378128,94.54572,153.16913,51.730637,97.81691
154.31776,33.658546,97.93178,282.78473,36.368168,89.22153
156.80348,33.65227,98.18035,105.31343,62.705963,87.619415
131.53496,37.783215,95.653496,131.03967,56.8721,95.603966
142.33876,32.35582,96.73388,286.8909,61.103394,86.604126
153.09409,33.1929,97.80941,228.64291,31.168577,94.63571
156.30972,38.536064,98.130974,368.71555,33.559517,80.62845
160.34805,35.601578,98.534805,272.1136,50.847694,90.28864
127.54222,35.93772,95.25422,216.22874,66.6122,82.65273
132.55797,38.889694,95.7558,107.30572,37.39402,93.230576
171.925,38.641148,99.6925,271.40723,56.942608,90.359276
150.7124,34.701035,97.57124,304.71664,41.663372,87.028336
151.6243,36.966354,97.66243,90.40443,44.577057,91.54044
153.53477,36.985264,97.85348,169.28706,67.0804,85.26791
127.14801,35.25048,95.2148,424.4417,68.53771,57.980408
161.91656,32.624252,98.69166,270.97037,50.491074,90.40296
161.85376,38.07356,98.68538,119.726974,56.374878,94.472694
156.92467,33.066063,98.19247,195.34068,51.240524,97.965935
135.83138,35.897293,96.08314,296.17584,49.537884,87.882416
141.89252,35.194996,96.689255,279.0602,68.1207,73.352585
133.86122,35.3379,95.88612,224.7194,59.644356,95.02806
121.98863,35.301167,94.69886,216.68884,61.97604,91.879036
144.66089,33.530586,96.96609,209.36427,37.261826,96.563576
131.96642,33.05913,95.69664,296.2172,54.479935,87.87828
167.56532,34.51673,99.25653,224.11226,58.450977,95.088776
113.53218,35.036076,93.85322,221.47722,53.598763,95.35228
158.41241,36.936657,98.34124,70.41279,50.073853,89.541275
145.66977,35.18878,97.06698,244.5479,64.512955,84.0193
166.07597,39.252262,99.1076,119.10123,62.481613,89.4469
169.77429,33.186584,99.47743,266.3825,54.90439,90.86175
149.21844,38.56203,97.421844,123.6789,46.361313,94.86789
135.62318,34.46544,96.06232,297.84882,61.301323,85.11247
150.54218,33.112804,97.554214,306.34836,59.061623,86.865166
158.34624,33.70361,98.334625,188.53932,58.978653,98.646065
130.70294,35.580338,95.5703,181.08002,48.443428,99.392
160.66855,33.279182,98.56686,151.74924,53.61283,97.67493
182.74506,37.037663,99.225494,288.9251,53.997414,88.60749
169.19456,36.267147,99.41946,271.7892,64.08845,82.14418
118.79283,35.062614,94.37928,305.96378,51.41612,86.903625
188.7645,34.656834,98.62355,334.12585,74.626144,54.83513
145.25072,32.349556,97.02507,236.49171,43.896645,93.85083
148.24278,32.513866,97.32428,199.08907,54.202515,97.591095
166.8461,36.214676,99.18461,230.22295,44.388252,94.47771
161.95071,31.74358,98.69507,163.35138,50.62765,98.83514
134.12697,32.271397,95.9127,185.09604,55.454514,98.990395
143.41638,37.31867,96.84164,176.89038,61.285225,97.24051
138.56825,34.03771,96.35683,107.64383,51.84278,93.26438
161.7237,35.82656,98.67237,149.75894,50.00671,97.47589
152.43253,35.81373,97.743256,169.91626,65.23395,89.02373
138.61104,37.630432,96.36111,184.29367,54.821037,99.07063
174.36093,36.721157,99.9361,238.11256,57.359577,93.68874
136.99936,33.875698,96.199936,248.06155,51.944164,92.69385
158.31511,33.323578,98.33151,221.82532,43.04667,95.31747
183.69946,32.53197,99.13005,157.00389,46.410465,98.200386
134.11809,34.527477,95.91181,265.336,49.279533,90.9664
157.76186,34.296543,98.276184,211.6063,59.68814,96.33937
145.75156,35.655243,97.07516,178.78877,41.522503,99.621124
150.5782,36.05279,97.55782,251.63522,76.43362,59.469246
197.73105,36.50196,97.7269,198.628,75.50981,66.61758
151.98685,37.018745,97.698685,257.45596,63.540714,84.67297
177.15558,32.75785,99.78444,255.88599,70.063255,71.78489
162.6004,36.930016,98.76004,164.24161,55.390915,98.924164
171.30135,35.415504,99.630135,335.25162,48.981453,83.97484
145.0859,35.490753,97.00859,330.26917,64.95475,74.56358
130.36559,33.53657,95.53656,355.5922,59.65091,81.94078
146.15662,32.39815,97.11566,322.64377,58.177406,85.23563
120.25874,36.21216,94.52587,392.0141,51.97409,78.29859
132.19609,34.2805,95.71961,215.04094,40.12522,95.9959
141.27417,33.128315,96.62742,133.6813,57.510887,95.86813
156.62515,35.808323,98.16251,327.06644,60.346573,84.10021
163.68007,39.033806,98.868004,205.28543,54.812836,96.97146
154.31126,33.11987,97.93113,119.203995,52.151966,94.4204
153.41748,34.557617,97.84175,254.63184,57.707733,92.03682
158.28058,34.414,98.32806,471.22272,52.706104,70.37773
165.84985,38.57001,99.084984,333.34534,57.685074,84.16547
136.86728,35.878914,96.18673,224.98788,54.605583,95.00121
115.88718,37.90845,94.088715,282.89404,59.16993,89.210594
159.68237,33.29159,98.46824,62.02282,54.51365,88.702286
150.71864,35.69608,97.57186,122.37514,61.898155,90.9412
130.76036,36.21478,95.576035,293.4138,64.71193,78.734764
118.55667,34.83153,94.35567,266.01602,61.768875,87.36065
170.36945,38.814243,99.53694,308.8961,52.844162,86.61039
154.22061,36.705025,97.92206,221.0583,45.966362,95.39417
149.24025,33.93193,97.42403,314.45047,51.020065,86.054955
159.13443,34.651478,98.413445,204.92809,39.00976,97.007195
139.32965,35.773926,96.43297,165.62636,48.154873,99.06264
171.4985,35.60287,99.64985,277.29022,42.188217,89.77098
116.04849,34.645153,94.10485,226.816,47.873528,94.8184
122.24639,36.39368,94.72464,238.55988,64.23805,85.16791
165.34828,35.101437,99.03483,330.75888,53.536873,84.42411
158.03838,36.753265,98.30384,236.47931,53.140633,93.852066
162.27176,36.634247,98.72717,302.04013,66.59517,74.10565
146.60669,35.011467,97.16067,173.92824,43.364998,99.89282
150.35625,37.12276,97.53562,201.81905,56.60013,97.31809
164.25328,35.269176,98.92533,110.77626,43.998146,93.57763
168.42973,35.24982,99.34297,249.82166,51.578384,92.51784
146.25499,37.941837,97.125496,261.8022,50.145523,91.31978
167.78343,34.235756,99.27834,202.89856,49.87393,97.210144
129.28914,38.25544,95.42892,229.89142,47.910576,94.51086
157.72769,35.39892,98.272766,358.35968,51.90449,81.66403
150.0536,35.669502,97.50536,222.132,57.65797,95.2868
161.81314,37.602425,98.68131,222.8373,57.02008,95.21627
153.19571,34.301044,97.81957,332.74548,58.11867,84.22545
126.20563,35.588047,95.12056,147.07901,51.809437,97.2079
150.46472,32.863148,97.54647,327.33365,55.604958,84.76663
111.394005,33.784576,93.639404,286.17618,38.13144,88.882385
147.78726,33.922997,97.278725,198.18442,50.560715,97.68156
145.64305,33.971703,97.06431,107.444725,39.04524,93.24448
151.88434,35.30677,97.68843,215.98206,66.66231,82.57718
148.75957,33.736958,97.37595,256.17947,55.920982,91.88205
169.95367,36.73509,99.49537,242.95514,64.09486,85.01477
129.68217,31.222618,95.468216,190.48499,60.408928,97.633644
138.45969,31.885164,96.34597,58.04537,52.853455,88.304535
151.34308,35.238144,97.63431,239.67499,65.15338,83.22574
138.70999,37.9986,96.371,249.40521,52.358704,92.55948
154.4419,34.166653,97.94419,214.12157,60.63387,94.82011
145.43451,35.783268,97.04345,245.1534,41.58592,92.98466
155.9049,35.622093,98.09049,222.4761,46.47321,95.25239
136.68637,34.55142,96.16864,212.89275,57.4385,96.210724
122.4221,36.629295,94.74221,404.72052,53.31053,77.02795
144.72665,38.027184,96.972664,245.28781,63.344513,86.282196
143.15088,29.948778,96.81509,145.48154,57.15476,97.04816
133.11754,34.162342,95.81175,412.44073,55.566322,76.25593
168.64044,35.893272,99.364044,393.01642,41.449924,78.19836
153.29242,38.35418,97.82924,79.17343,62.536736,85.34387
151.93738,30.734161,97.69374,172.27606,51.66627,99.72761
162.95605,33.88848,98.79561,171.29584,40.911583,99.629585
114.28593,37.786858,93.92859,266.49017,57.34919,90.85098
165.43077,30.505478,99.043076,280.0976,54.37889,89.49024
151.06032,35.63123,97.60603,191.0969,49.874535,98.39031
131.55316,32.703575,95.65532,370.5924,42.711376,80.44076
150.74289,35.45905,97.57429,201.57605,77.57997,62.18245
162.19981,33.275566,98.71998,149.64629,62.331264,92.8021
163.2614,35.003468,98.82614,237.3189,39.986305,93.76811
136.82999,38.36924,96.183,249.90146,58.90689,92.50986
144.48201,34.273693,96.948204,235.08725,27.28867,93.99127
144.9033,29.897388,96.99033,262.90408,69.90654,71.396515
150.2923,33.9257,97.52923,171.97293,57.019196,99.697296
140.22696,35.211304,96.5227,146.73468,51.48459,97.17347
153.98933,33.792522,97.89893,256.0618,71.183075,69.52767
143.28154,35.599716,96.828156,228.40987,53.468094,94.65901
119.45807,35.121212,94.44581,356.22577,49.85328,81.877426
174.17896,33.22012,99.91789,293.05704,61.122135,85.95003
181.56248,33.649258,99.34375,302.18387,49.08072,87.28162
154.51648,33.96803,97.951645,258.7279,56.533474,91.62721
137.04604,36.664536,96.204605,302.53445,51.22858,87.24655
167.9884,35.282215,99.29884,209.57173,52.952156,96.54282
150.2542,36.964485,97.52542,249.92699,43.116283,92.5073
129.77502,36.008522,95.4775,159.42273,49.107925,98.442276
179.69946,32.47224,99.53005,212.08702,51.287174,96.2913
145.58191,32.86782,97.05819,187.39525,46.877644,98.760475
137.50525,32.77004,96.25053,10.0,52.0101,83.5
152.04428,35.167706,97.70443,372.2431,52.922558,80.27569
140.01704,37.504837,96.5017,212.99564,64.104034,87.99237
144.3784,32.7996,96.93784,255.0612,51.374657,91.99388
159.8047,37.91756,98.48047,237.74074,69.07931,75.567314
156.37119,34.55404,98.137115,79.01956,51.27603,90.401955
186.46335,34.151894,98.85367,303.54956,56.909416,87.14504
153.7412,34.619053,97.87412,263.3199,67.31859,76.53084
150.36807,32.605762,97.536804,89.74583,43.008427,91.47458
155.46606,30.874256,98.04661,301.5957,37.67281,87.34043
169.76096,31.646639,99.4761,130.41367,48.286137,95.54137
138.38356,37.668163,96.338356,108.74457,57.20945,93.37446
163.6132,37.330647,98.86132,334.54517,52.447075,84.04549
144.00578,35.688854,96.90058,162.86809,42.811977,98.78681
155.37912,31.172607,98.03791,211.68736,41.045815,96.33126
164.1973,31.317663,98.91973,273.43127,61.778687,86.5995
146.82698,32.79182,97.1827,195.94446,46.61376,97.905556
153.17947,34.38504,97.81795,345.66824,58.236347,82.933174
148.87955,38.436996,97.387955,128.42462,50.708492,95.34246
129.15912,35.830734,95.41591,356.20975,60.594643,80.68974
159.7489,35.23695,98.47489,392.50323,47.14741,78.24968
149.7844,33.874176,97.47844,346.74377,56.94094,82.82562
137.23701,33.769955,96.2237,127.064445,58.84134,95.20644
160.95956,31.846546,98.595955,244.10495,74.46637,64.15677
158.2977,31.153316,98.32977,220.94617,44.985962,95.40538
147.99925,37.50316,97.29993,246.15666,32.09366,92.88433
156.10204,33.786606,98.11021,330.37094,61.070007,82.32289
157.64484,33.901276,98.26448,348.48068,61.902317,78.8473
134.51607,38.08075,95.95161,305.52484,61.544643,83.85823
149.1858,36.921,97.41858,237.0059,56.223457,93.79941
143.55336,36.914505,96.85534,243.22647,44.151672,93.17735
153.18428,36.683807,97.81843,243.32466,47.913105,93.167534
140.17174,38.26944,96.51717,346.0816,66.447,69.99784
157.95746,37.448326,98.295746,93.211174,61.523705,88.77371
151.1157,31.357988,97.61157,309.66052,59.71574,86.53395
144.90657,35.781662,96.990654,281.96494,54.79442,89.303505
150.93126,34.47679,97.593124,349.68896,47.911148,82.531105
143.47849,33.744152,96.84785,350.5021,49.902138,82.44979
144.38997,31.230623,96.938995,394.46793,43.394745,78.05321
132.8651,33.637146,95.78651,153.9435,51.39198,97.89435
145.78297,31.870796,97.0783,199.15263,51.52761,97.58474
